Patch ID,Bulletin ID,Patch Description,Patch Status,Computer Name,KB Number,Release Date,Vendor
30621,MS21-JAN2,2021-01 Security Only Quality Update for Windows 7 for x64-based Systems (KB4598289) (ESU),Missing,40-0239,4598289,"Jan 12, 2021",Microsoft
30846,MS21-FEB2,2021-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4601363) (ESU),Missing,40-0239,4601363,"Feb 9, 2021",Microsoft
30854,MS21-FEB15,"KB4602958, 2021-02 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4601089) (ESU)",Missing,40-0239,4601089,"Feb 9, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,40-0239,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,40-0239,5000851,"Mar 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0190,5000841,"Mar 9, 2021",Microsoft
108660,MSWU-3434,2021-02 Cumulative Update Preview for .NET Framework 3.5 and 4.8 for Windows 10 Version 1909 for x64 (KB4601556),Missing,40-0198,4601556,"Feb 15, 2021",Microsoft
29970,MS20-OCT1,2020-10 Security Update for Adobe Flash Player for Windows 10 Version 1909 for x64-based Systems (KB4580325),Missing,40-0198,4580325,"Oct 13, 2020",Microsoft
30800,MS21-FEB12,2021-02 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1909 for x64 (KB4601056),Missing,40-0198,4601056,"Feb 9, 2021",Microsoft
30969,MS21-MAR3,2021-03 Cumulative Update for Windows 10 Version 1909 for x64-based Systems (KB5000808) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0198,5000808,"Mar 9, 2021",Microsoft
108452,MSWU-3419,2020-10 Cumulative Update Preview for .NET Framework 3.5 and 4.8 for Windows 10 Version 1903 for x64 (KB4580980),Missing,CV-04,4580980,"Oct 19, 2020",Microsoft
108522,MSWU-3423,2020-11 Cumulative Update Preview for .NET Framework 3.5 and 4.8 for Windows 10 Version 1903 for x64 (KB4586878),Missing,CV-04,4586878,"Nov 18, 2020",Microsoft
29965,MS20-OCT1,2020-10 Security Update for Adobe Flash Player for Windows 10 Version 1903 for x64-based Systems (KB4580325),Missing,CV-04,4580325,"Oct 13, 2020",Microsoft
30071,MS20-OCT15,2020-10 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1903 for x64 (KB4578974),Missing,CV-04,4578974,"Oct 13, 2020",Microsoft
30261,MS20-NOV12,2020-11 Servicing Stack Update for Windows 10 Version 1903 for x64-based Systems (KB4586863),Missing,CV-04,4586863,"Nov 10, 2020",Microsoft
30454,MS20-DEC3,2020-12 Cumulative Update for Windows 10 Version 1903 for x64-based Systems (KB4592449),Missing,CV-04,4592449,"Dec 8, 2020",Microsoft
31039,MSRT-001,Windows Malicious Software Removal Tool x64 - March 2021 (KB890830),Missing,CV-04,890830,"Mar 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,PESCA112,5000841,"Mar 9, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,PESCA112,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,PESCA112,5000851,"Mar 9, 2021",Microsoft
108420,MSWU-3417,Feature Pack Update for Windows 10 (20H2) - October 2020 Update - Online Installer,Missing,40-0294,,"Oct 20, 2020",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0239,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0239,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0239,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0239,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0239,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0239,5000841,"Mar 9, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,46-0137,5001649,"Mar 18, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,46-0206,5001649,"Mar 18, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,46-0126,5001649,"Mar 18, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,46-0181,5001649,"Mar 18, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,46-0211,5001649,"Mar 18, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,46-0159,5001649,"Mar 18, 2021",Microsoft
31115,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 2004 for x64-based Systems (KB5001649),Missing,46-0225,5001649,"Mar 18, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,40-0329,5001649,"Mar 18, 2021",Microsoft
108674,MSWU-3434,"2021-02 Cumulative Update Preview for .NET Framework 3.5 and 4.8 for Windows 10, version 20H2 for x64 (KB4601554)",Missing,PESCA01,4601554,"Feb 23, 2021",Microsoft
30801,MS21-FEB12,"2021-02 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10, version 20H2 for x64 (KB4601050)",Missing,PESCA01,4601050,"Feb 9, 2021",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,46-0140,4571719,"Aug 11, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,PESCA151,4571719,"Aug 11, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0232,4571719,"Aug 11, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,46-0143,4571719,"Aug 11, 2020",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0247,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0247,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0247,4598279,"Jan 12, 2021",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,46-0145,4571719,"Aug 11, 2020",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0247,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0247,4600944,"Feb 9, 2021",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,PESCA116,4571719,"Aug 11, 2020",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0247,5000841,"Mar 9, 2021",Microsoft
108420,MSWU-3417,Feature Pack Update for Windows 10 (20H2) - October 2020 Update - Online Installer,Missing,40-0265,,"Oct 20, 2020",Microsoft
28532,MS20-MAR2,2020-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB4541500) (ESU),Missing,40-0247,4541500,"Mar 10, 2020",Microsoft
28697,MS20-APR2,2020-04 Security Only Quality Update for Windows 7 for x64-based Systems (KB4550965) (ESU),Missing,40-0247,4550965,"Apr 14, 2020",Microsoft
28895,MS20-MAY2,2020-05 Security Only Quality Update for Windows 7 for x64-based Systems (KB4556843) (ESU),Missing,40-0247,4556843,"May 12, 2020",Microsoft
28985,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4552965) (ESU)",Missing,40-0247,4552965,"May 12, 2020",Microsoft
28988,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4552953) (ESU)",Missing,40-0247,4552953,"May 12, 2020",Microsoft
29128,MS20-JUN2,2020-06 Security Only Quality Update for Windows 7 for x64-based Systems (KB4561669) (ESU),Missing,40-0247,4561669,"Jun 9, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,07-0708,4571719,"Aug 11, 2020",Microsoft
29277,MS20-JUL2,"2020-07 Security Only Quality Update for Windows 7 for x64-based Systems (KB4565539,KB4569509) (CVE-2020-1350) (ESU)",Missing,40-0247,4565539,"Jul 14, 2020",Microsoft
29382,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4565579) (ESU)",Missing,40-0247,4565579,"Jul 14, 2020",Microsoft
29384,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4565589) (ESU)",Missing,40-0247,4565589,"Jul 14, 2020",Microsoft
29560,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4569733) (ESU)",Missing,40-0247,4569733,"Aug 11, 2020",Microsoft
29564,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4569736) (ESU)",Missing,40-0247,4569736,"Aug 11, 2020",Microsoft
29764,MS20-SEP2,2020-09 Security Only Quality Update for Windows 7 for x64-based Systems (KB4577053) (ESU),Missing,40-0247,4577053,"Sep 8, 2020",Microsoft
29802,MS20-SEP14,2020-09 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4576490) (ESU),Missing,40-0247,4576490,"Sep 8, 2020",Microsoft
29976,MS20-OCT2,2020-10 Security Only Quality Update for Windows 7 for x64-based Systems (KB4580387) (ESU),Missing,40-0247,4580387,"Oct 13, 2020",Microsoft
30005,MS20-OCT13,2020-10 Update for Windows 7 for x64-based Systems (KB4578623) (ESU),Missing,40-0247,4578623,"Oct 13, 2020",Microsoft
30111,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4578990) (ESU)",Missing,40-0247,4578990,"Oct 13, 2020",Microsoft
30114,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578980) (ESU)",Missing,40-0247,4578980,"Oct 13, 2020",Microsoft
30214,MS20-NOV2,2020-11 Security Only Quality Update for Windows 7 for x64-based Systems (KB4586805) (ESU) (CVE-2020-17087),Missing,40-0247,4586805,"Nov 10, 2020",Microsoft
30464,MS20-DEC2,2020-12 Security Only Quality Update for Windows 7 for x64-based Systems (KB4592503) (ESU),Missing,40-0247,4592503,"Dec 8, 2020",Microsoft
30480,MS20-DEC12,2020-12 Servicing Stack Update for Windows 7 for x64-based Systems (KB4592510) (ESU),Missing,40-0247,4592510,"Dec 8, 2020",Microsoft
30621,MS21-JAN2,2021-01 Security Only Quality Update for Windows 7 for x64-based Systems (KB4598289) (ESU),Missing,40-0247,4598289,"Jan 12, 2021",Microsoft
30846,MS21-FEB2,2021-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4601363) (ESU),Missing,40-0247,4601363,"Feb 9, 2021",Microsoft
30854,MS21-FEB15,"KB4602958, 2021-02 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4601089) (ESU)",Missing,40-0247,4601089,"Feb 9, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,40-0247,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,40-0247,5000851,"Mar 9, 2021",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0190,4571719,"Aug 11, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0247,4571719,"Aug 11, 2020",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,PESCA133,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,PESCA133,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,PESCA133,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,PESCA133,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,PESCA133,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,PESCA133,5000841,"Mar 9, 2021",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,PESCA112,4571719,"Aug 11, 2020",Microsoft
108674,MSWU-3434,"2021-02 Cumulative Update Preview for .NET Framework 3.5 and 4.8 for Windows 10, version 20H2 for x64 (KB4601554)",Missing,40-0326,4601554,"Feb 23, 2021",Microsoft
30801,MS21-FEB12,"2021-02 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10, version 20H2 for x64 (KB4601050)",Missing,40-0326,4601050,"Feb 9, 2021",Microsoft
108487,MSWU-3417,"Feature Update via Windows 10, version 20H2 Enablement Package (2004 - 20H2) (x64)",Missing,46-0225,20H2,"Oct 29, 2020",Microsoft
108487,MSWU-3417,"Feature Update via Windows 10, version 20H2 Enablement Package (2004 - 20H2) (x64)",Missing,40-0164,20H2,"Oct 29, 2020",Microsoft
108420,MSWU-3417,Feature Pack Update for Windows 10 (20H2) - October 2020 Update - Online Installer,Missing,46-0178,,"Oct 20, 2020",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0232,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0232,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0232,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0232,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0232,4600944,"Feb 9, 2021",Microsoft
31114,MS21-MAR14,2021-03 Cumulative Update for Windows 10 Version 20H2 for x64-based Systems (KB5001649),Missing,98-0130,5001649,"Mar 18, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0233,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0233,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0233,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0233,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0233,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0233,5000841,"Mar 9, 2021",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0239,4571719,"Aug 11, 2020",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,PESCA116,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,PESCA116,5000851,"Mar 9, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,40-0247,5001639,"Mar 21, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,PESCA133,5001639,"Mar 21, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,PESCA112,5001639,"Mar 21, 2021",Microsoft
31131,MS21-MAR15,2021-03 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB5001205),Missing,46-0223,5001205,"Mar 24, 2021",Microsoft
28352,MS20-FEB2,2020-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4537813) (ESU),Missing,40-0228,4537813,"Feb 11, 2020",Microsoft
28532,MS20-MAR2,2020-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB4541500) (ESU),Missing,40-0228,4541500,"Mar 10, 2020",Microsoft
28697,MS20-APR2,2020-04 Security Only Quality Update for Windows 7 for x64-based Systems (KB4550965) (ESU),Missing,40-0228,4550965,"Apr 14, 2020",Microsoft
28895,MS20-MAY2,2020-05 Security Only Quality Update for Windows 7 for x64-based Systems (KB4556843) (ESU),Missing,40-0228,4556843,"May 12, 2020",Microsoft
28985,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4552965) (ESU)",Missing,40-0228,4552965,"May 12, 2020",Microsoft
31131,MS21-MAR15,2021-03 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB5001205),Missing,46-0161,5001205,"Mar 24, 2021",Microsoft
28988,MS20-MAY16,"KB4556403, 2020-05 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4552953) (ESU)",Missing,40-0228,4552953,"May 12, 2020",Microsoft
29128,MS20-JUN2,2020-06 Security Only Quality Update for Windows 7 for x64-based Systems (KB4561669) (ESU),Missing,40-0228,4561669,"Jun 9, 2020",Microsoft
31131,MS21-MAR15,2021-03 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB5001205),Missing,46-0219,5001205,"Mar 24, 2021",Microsoft
29277,MS20-JUL2,"2020-07 Security Only Quality Update for Windows 7 for x64-based Systems (KB4565539,KB4569509) (CVE-2020-1350) (ESU)",Missing,40-0228,4565539,"Jul 14, 2020",Microsoft
29382,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4565579) (ESU)",Missing,40-0228,4565579,"Jul 14, 2020",Microsoft
31131,MS21-MAR15,2021-03 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB5001205),Missing,46-0215,5001205,"Mar 24, 2021",Microsoft
29384,MS20-JUL14,"KB4566466, 2020-07 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4565589) (ESU)",Missing,40-0228,4565589,"Jul 14, 2020",Microsoft
29512,MS20-AUG2,2020-08 Security Only Quality Update for Windows 7 for x64-based Systems (KB4571719) (ESU) (CVE-2020-1464) (CVE-2020-1472),Missing,40-0228,4571719,"Aug 11, 2020",Microsoft
29560,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4569733) (ESU)",Missing,40-0228,4569733,"Aug 11, 2020",Microsoft
29564,MS20-AUG13,"KB4570500, 2020-08 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4569736) (ESU)",Missing,40-0228,4569736,"Aug 11, 2020",Microsoft
29764,MS20-SEP2,2020-09 Security Only Quality Update for Windows 7 for x64-based Systems (KB4577053) (ESU),Missing,40-0228,4577053,"Sep 8, 2020",Microsoft
29802,MS20-SEP14,2020-09 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4576490) (ESU),Missing,40-0228,4576490,"Sep 8, 2020",Microsoft
29976,MS20-OCT2,2020-10 Security Only Quality Update for Windows 7 for x64-based Systems (KB4580387) (ESU),Missing,40-0228,4580387,"Oct 13, 2020",Microsoft
30005,MS20-OCT13,2020-10 Update for Windows 7 for x64-based Systems (KB4578623) (ESU),Missing,40-0228,4578623,"Oct 13, 2020",Microsoft
30111,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4578990) (ESU)",Missing,40-0228,4578990,"Oct 13, 2020",Microsoft
30114,MS20-OCT16,"KB4580467, 2020-10 Security Only Update for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578980) (ESU)",Missing,40-0228,4578980,"Oct 13, 2020",Microsoft
30214,MS20-NOV2,2020-11 Security Only Quality Update for Windows 7 for x64-based Systems (KB4586805) (ESU) (CVE-2020-17087),Missing,40-0228,4586805,"Nov 10, 2020",Microsoft
30464,MS20-DEC2,2020-12 Security Only Quality Update for Windows 7 for x64-based Systems (KB4592503) (ESU),Missing,40-0228,4592503,"Dec 8, 2020",Microsoft
30480,MS20-DEC12,2020-12 Servicing Stack Update for Windows 7 for x64-based Systems (KB4592510) (ESU),Missing,40-0228,4592510,"Dec 8, 2020",Microsoft
30621,MS21-JAN2,2021-01 Security Only Quality Update for Windows 7 for x64-based Systems (KB4598289) (ESU),Missing,40-0228,4598289,"Jan 12, 2021",Microsoft
30846,MS21-FEB2,2021-02 Security Only Quality Update for Windows 7 for x64-based Systems (KB4601363) (ESU),Missing,40-0228,4601363,"Feb 9, 2021",Microsoft
30854,MS21-FEB15,"KB4602958, 2021-02 Security Only Update for .NET Framework 4.8 for Windows 7 for x64 (KB4601089) (ESU)",Missing,40-0228,4601089,"Feb 9, 2021",Microsoft
30950,MS21-MAR5,2021-03 Cumulative Security Update for Internet Explorer 11 for Windows 7 for x64-based systems (KB5000800) (ESU) (CVE-2021-26411),Missing,40-0228,5000800,"Mar 9, 2021",Microsoft
30988,MS21-MAR2,2021-03 Security Only Quality Update for Windows 7 for x64-based Systems (KB5000851) (ESU) (CVE-2021-27077),Missing,40-0228,5000851,"Mar 9, 2021",Microsoft
29515,MS20-AUG6,2020-08 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4571729) (ESU) (CVE-2020-1464) (CVE-2020-1380) (CVE-2020-1472),Missing,40-0228,4571729,"Aug 11, 2020",Microsoft
30056,MS20-OCT14,"KB4603002, KB4598500, KB4586083, KB4579977, 2020-10 Security and Quality Rollup for .NET Framework 3.5.1 for Windows 7 for x64 (KB4578952) (ESU)",Missing,40-0228,4578952,"Oct 13, 2020",Microsoft
30624,MS21-JAN6,2021-01 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB4598279) (ESU),Missing,40-0228,4598279,"Jan 12, 2021",Microsoft
30640,MS21-JAN14,"KB4598500, 2021-01 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4597254) (ESU)",Missing,40-0228,4597254,"Jan 12, 2021",Microsoft
30830,MS21-FEB14,"KB4603002, 2021-02 Security and Quality Rollup for .NET Framework 4.8 for Windows 7 for x64 (KB4600944) (ESU)",Missing,40-0228,4600944,"Feb 9, 2021",Microsoft
30992,MS21-MAR6,2021-03 Security Monthly Quality Rollup for Windows 7 for x64-based Systems (KB5000841) (ESU) (CVE-2021-27077) (CVE-2021-26411),Missing,40-0228,5000841,"Mar 9, 2021",Microsoft
31131,MS21-MAR15,2021-03 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB5001205),Missing,46-0217,5001205,"Mar 24, 2021",Microsoft
108691,MSWU-3436,2021-03 Update for Windows 7 for x64-based Systems (KB5001639) (ESU),Missing,40-0190,5001639,"Mar 21, 2021",Microsoft
